epoch,acc,loss,val_acc,val_loss
0,0.6789999999809265,0.5977066443824768,0.851159999961853,0.48783065017700195
1,0.9310000000190735,0.3727715083026886,0.878,0.45511475250244143
2,0.9612800000190734,0.2896033817100525,0.8520399999809265,0.4268574670600891
3,0.9740399999809265,0.24042208037376403,0.879239999961853,0.4492448513126373
4,0.98352,0.20031873404979705,0.8820000000190735,0.46942602922439575
5,0.987320000038147,0.1725744593191147,0.87276,0.425307624540329
6,0.9882,0.1531755985212326,0.877919999961853,0.5335721547889709
7,0.98944,0.13565010019302368,0.881239999961853,0.4990677534675598
8,0.9893600000190735,0.12277030105113983,0.87472,0.5760312737846375
9,0.9902,0.11085698024749756,0.878239999961853,0.5350714432430267
10,0.99108,0.1035807487821579,0.877759999961853,0.5073189271736145
11,0.99132,0.1019567953824997,0.879039999961853,0.518826474275589
12,0.9913599999809265,0.10085481657981872,0.879719999961853,0.5485313342857361
13,0.99144,0.100092372610569,0.879799999961853,0.5511852579593658
14,0.9914400000381469,0.09995764457464218,0.879959999961853,0.5508446310806274
15,0.99144,0.09981915008068085,0.8805599999618531,0.5645454689884186
16,0.991480000038147,0.09966628530979156,0.880599999961853,0.5638872228050232
17,0.99148,0.09964645520687103,0.880679999961853,0.5633335328102111
18,0.99148,0.09962772769451142,0.880639999961853,0.5629317441368104
19,0.99148,0.09961207794189453,0.880719999961853,0.5630336542606353
