epoch,acc,loss,val_acc,val_loss
0,0.4976145038167939,8.040215559133136,0.500968992248062,8.04342947449795
1,0.5017929715800166,8.030148527595435,0.4990295972828724,8.074688873957339
2,0.5026240458015268,8.01675314939659,0.4953972868217054,8.133234730062558
3,0.4973703084053561,8.101433394885992,0.5046094128774359,7.984752756365869
4,0.4928435114503817,8.174396742391222,0.48328488372093026,8.328463687453159
5,0.5071718862060722,7.94345064411715,0.5167394468704513,7.789239769592729
6,0.49582538167938933,8.126334694505648,0.4939437984496124,8.156662161036055
7,0.5041836003296232,7.991616128364762,0.5060650171555691,7.961291256950412
8,0.4953482824427481,8.134024623696131,0.5041182170542635,7.992669952008152
9,0.5046617260054485,7.983909656350019,0.49587578849558805,8.125522216045411
10,0.5,8.059047779054133,0.48328488372093026,8.328463595042857
11,0.5000000000284985,8.05904774388827,0.5167394468849114,7.7892397645027645
12,0.5001192748091603,8.057125289931552,0.5055717054263565,7.969242465588474
13,0.49988046859173063,8.060974351133765,0.4944201844054365,8.148983773995464
14,0.49916507633587787,8.0725051847123,0.5012112403100775,8.039524902669035
15,0.5008367200573751,8.045561464671282,0.49878699664697085,8.078599144566816
16,0.5041746183206107,7.991760864512611,0.49781976744186046,8.094188952630805
17,0.4958163997131246,8.126479441373506,0.5021834061279973,8.023855449041656
18,0.49844942748091603,8.084040058478145,0.5072674418604651,7.941910418429116
19,0.5015539086922316,8.034001711764006,0.4927219796649233,8.176355613197648
20,0.501550572519084,8.034055520559996,0.5012112403100775,8.03952489527621
21,0.49844609133626694,8.084093825713943,0.49878699664697085,8.078599096443513
22,0.5054866412213741,7.970613552413824,0.5065406976744186,7.953624159790749
23,0.494501553908678,8.147672256042933,0.49344978183291016,8.164624849261156
24,0.5011927480916031,8.039822938788028,0.4997577519379845,8.062952374303064
25,0.49880468561807206,8.07831398836027,0.5002426007226622,8.05513750887912
26,0.4961832061068702,8.12056724169782,0.5046027131782945,7.984860834225204
27,0.5038250059801341,7.997395959334769,0.4953905871370242,8.133342808164016
28,0.49451335877862596,8.147481990224533,0.5101744186046512,7.8950555435446805
29,0.5054984460984466,7.9704232818909935,0.48981077164368164,8.223278742285391
30,0.49952290076335876,8.066737715524571,0.5065406976744186,7.953624193058458
31,0.5004781257470715,8.05134133018149,0.4934497816738488,8.164624765276736
32,0.501550572519084,8.034055516920017,0.499515503875969,8.066856953524804
33,0.4984460913291423,8.084093835289444,0.5004852014308644,8.051227222537022
34,0.5020276717557252,8.026365536769838,0.49806201550387597,8.090284443640893
35,0.4979679655963201,8.091800327424139,0.5019408054487153,8.027765711784825
36,0.4988072519083969,8.07827261386027,0.4953972868217054,8.133234726366146
37,0.501195314381928,8.039781593689359,0.5046094129497365,7.984752842432547
38,0.49666030534351147,8.11287728702749,0.5,8.059047765510027
39,0.5033468802295004,8.005102435282307,0.5000000000433804,8.0590478160438
40,0.5057251908396947,7.9667686105684465,0.5,8.059047765510027
41,0.4942624910422669,8.151525521147288,0.5000000000289202,8.059047761905083
42,0.5001192748091603,8.057125340891249,0.4895833333333333,8.22694464247356
43,0.4998804685489829,8.060974402773075,0.5104318293826433,7.890906542380535
44,0.5040553435114504,7.99368336546512,0.5050872093023255,7.977051585219627
45,0.49593593114989243,8.124552821360677,0.49490538570615983,8.141163273496225
46,0.5059637404580153,7.962923643243222,0.49830426356589147,8.086379783098089
47,0.4940234281616065,8.155378720591065,0.5016982047549733,8.031675950466344
48,0.49928435114503816,8.070582704689667,0.5070251937984496,7.945815034614977
49,0.5007171886277318,8.047488055045656,0.4929645802719046,8.172445404361834
